"ANO_EXERCICIO","COD_REFERENCIA","COD_ESFE","COD_ORUN_O","PRD_TBO0ORUN_1_TIT_CLASSIFICADOR","COD_ORUN_U","PRD_TBO0ORUN_TIT_CLASSIFICADOR","COD_FUNC","PRD_TBO0FUNC_TIT_CLASSIFICADOR","COD_SBFU","PRD_TBO0SBFU_TIT_CLASSIFICADOR","COD_PROG","PRD_TBO0PROG_TIT_CLASSIFICADOR","COD_ACAO","NOM_ACAO","COD_LOCG","NOM_LOCG","COD_BEMS","DES_BEM_SERVICO","COD_UNIDADE_MED","TIT_UNIDADE_MED"
2008,831025,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920031","No Estado de Minas Gerais","0014","Aluno matriculado",1,"unidade"
2008,827903,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional",,,"2417","Aluno assistido",1,"unidade"
2008,830922,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional","29940031","No Estado de Minas Gerais","2417","Aluno assistido",1,"unidade"
2008,845837,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63010000","Acervo Bibliográfico para as Instituições da Rede Federal de Educação Profissional",,,"AAGC","Volume disponibilizado",1,"unidade"
2008,848276,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63010000","Acervo Bibliográfico para as Instituições da Rede Federal de Educação Profissional","63010031","No Estado de Minas Gerais","AAGC","Volume disponibilizado",1,"unidade"
2008,828566,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63640000","Veículos e Transporte Escolar para as Instituições Federais de Educação Profissional",,,"0430","Veículo adquirido",2,"unidade"
2008,831236,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","63640000","Veículos e Transporte Escolar para as Instituições Federais de Educação Profissional","63640031","No Estado de Minas Gerais","0430","Veículo adquirido",2,"unidade"
2008,894748,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,894841,"10","26000O","Ministério da Educação","26329U","Escola Agrotécnica Federal de São João Evangelista Nelson de Senna - MG","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100031","No Estado de Minas Gerais","0099","Criança atendida",1,"unidade"
2008,846095,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848535,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829887,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832530,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120021","No Estado do Maranhão","0700","Servidor beneficiado",4,"unidade"
2008,829763,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832406,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110021","No Estado do Maranhão","0700","Servidor beneficiado",4,"unidade"
2008,828348,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831026,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920021","No Estado do Maranhão","0014","Aluno matriculado",1,"unidade"
2008,827904,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional",,,"2417","Aluno assistido",1,"unidade"
2008,830923,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional","29940021","No Estado do Maranhão","2417","Aluno assistido",1,"unidade"
2008,829639,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832282,"10","26000O","Ministério da Educação","26330U","Escola Agrotécnica Federal de São Luís - MA","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100021","No Estado do Maranhão","0099","Criança atendida",1,"unidade"
2008,846096,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848536,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829888,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832531,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120043","No Estado do Rio Grande do Sul","0700","Servidor beneficiado",4,"unidade"
2008,829764,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832407,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110043","No Estado do Rio Grande do Sul","0700","Servidor beneficiado",4,"unidade"
2008,880422,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica",,,"AAGA","Unidade de ensino implantada",1,"unidade"
2008,891466,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100477","No Município de Panambi - RS","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891467,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100531","No Município de Santa Rosa - RS","AAGA","Unidade de ensino implantada",1,"unidade"
2008,828349,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,831027,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920043","No Estado do Rio Grande do Sul","0014","Aluno matriculado",1,"unidade"
2008,827905,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional",,,"2417","Aluno assistido",1,"unidade"
2008,830924,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29940000","Assistência ao Educando da Educação Profissional","29940043","No Estado do Rio Grande do Sul","2417","Aluno assistido",1,"unidade"
2008,829640,"10","26000O","Ministério da Educação","26331U","Centro Federal de Educação Tecnológica de São Vicente do Sul","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
