4203303;Biblioteca Pública Municipal Cruz e Sousa;Rua Getúlio Vargas;606;Campo Alegre;Santa Catarina;89294-000;Brazil;(47) 3632-7328;;;0;SC;;0
4203402;Biblioteca Pública Municipal Jorge Konder Bornhausen;Rua Álvaro Pucci;s/n;Campo Belo do Sul;Santa Catarina;88580-000;Brazil;(49) 3249-1133;(49) 3249-1133;;0;SC;;0
4203501;Biblioteca Pública Municipal de Campo Erê;Rua Maria Nelly Trapp Catusso;28;Campo Erê;Santa Catarina;89980-000;Brazil;(49) 3655-2011;;;0;SC;;0
4203600;Biblioteca Pública Municipal Desembargador Cid César de Almeida  Pedroso;Rua Coronel Farrapo;1045;Campos Novos;Santa Catarina;89620-000;Brazil;(49) 3541-1122;(49) 3541-0466;;0;SC;;0
4203709;Biblioteca Pública Municipal Raul Miguel Vieira;Av. Cantório Florentino da Silva;1683;Canelinha;Santa Catarina;88230-000;Brazil;(48) 3264-0102;(48) 3264-0102;;0;SC;;0
4203808;Biblioteca Pública Municipal Alinor Vieira Côrte;Rua Vidal Ramos;632;Canoinhas;Santa Catarina;89460-970;Brazil;(47) 3622-0609;;;0;SC;;0
4203907;Biblioteca Pública Municipal de Casa Grande;Rua Rosendo Casa Grande;s/n;Capinzal;Santa Catarina;89665-000;Brazil;;;;0;SC;;0
4204004;Biblioteca Pública Municipal Gilberto Santos Dumont;Av. Coronel Rupp;s/n;Catanduvas;Santa Catarina;89670-000;Brazil;(49) 3525-1270;(49) 3525-1785;;0;SC;;0
4204103;Biblioteca Pública Municipal Osvaldo Cruz;Rua Demétrio Alves da Silva;88;Caxambu do Sul;Santa Catarina;89980-000;Brazil;(49) 3326-0262;(49) 3326-0442;;0;SC;;0
4204178;Biblioteca Pública Municipal de Cerro Negro;Rua Francisco Pucci Primo;s/n;Cerro Negro;Santa Catarina;88585-000;Brazil;(49) 3258-0156;(49) 3258-0000;;0;SC;;0
4204194;Biblioteca Pública Municipal Ulisses Guimarães;Rua 29 de Novembro;1690;Chapadão do Lageado;Santa Catarina;88407-000;Brazil;(47) 3537-0022;(47) 3537-0072;;0;SC;;0
4204202;Biblioteca Pública Municipal Neiva Maria Andreatta Costella;Trav. Ilma Rosa de Nes;91;Chapecó;Santa Catarina;89801-014;Brazil;(49) 3321-8592;(49) 3321-8592;;0;SC;;0
4204251;Biblioteca Pública Municipal de Cocal do Sul;Rua Alfredo del Priori;136;Cocal do Sul;Santa Catarina;88845-000;Brazil;(48) 3447-2912;;;0;SC;;0
4204301;Biblioteca Pública Municipal Júlio da Costa Neves;Rua Marechal Deodoro;1410;Concórdia;Santa Catarina;89700-000;Brazil;(49) 3444-7781;;;0;SC;;0
4204350;Biblioteca Pública Municipal Marlene Folle Possa;Rua Celso Tozzo;27;Cordilheira Alta;Santa Catarina;89819-000;Brazil;(49) 3358-9100;(49) 3358-0076;;0;SC;;0
4204400;Biblioteca Pública Municipal Governador Jorge Lacerda;Av. Santa Catarina;s/n;Coronel Freitas;Santa Catarina;89840-000;Brazil;(49) 3347-0819;;;0;SC;;0
4204459;Biblioteca Pública Municipal Paulo Freire;Rua Getúlio Vargas;221;Coronel Martins;Santa Catarina;89837-000;Brazil;(49) 3459-0080;;;0;SC;;0
4204558;Biblioteca Pública Municipal Padre José de Anchieta;Rua João Nunes do Amaral;s/n;Correia Pinto;Santa Catarina;88535-000;Brazil;(49) 3243-1494;(49) 3243-1494;;0;SC;;0
4204509;Biblioteca Pública Municipal Antônio de Castro Alves;Rua Jorge Lacerda;85;Corupá;Santa Catarina;82709-704;Brazil;(47) 3375-1399;;;0;SC;;0
4204608;Biblioteca Pública Municipal Donatila Borba;Av. Santos Dumont;s/n;Criciúma;Santa Catarina;88800-000;Brazil;(48) 3431-0154;(48) 3431-0464;;0;SC;;0
4204707;Biblioteca Pública Municipal de Cunha Porã;Rua Espírito Santo;s/n;Cunha Porã;Santa Catarina;89890-000;Brazil;(49) 9112-0159;(49) 3646-3300;;0;SC;;0
4204756;Biblioteca Pública Municipal;Av. 29 de Setembro;450;Cunhataí;Santa Catarina;89870-000;Brazil;(49) 3338-0010;;;0;SC;;0
4204806;Biblioteca Pública Municipal Desembargador Edgar Pedreira;Rua Marcos Gonçalves Farias;427;Curitibanos;Santa Catarina;89520-000;Brazil;(49) 3241-2616;(49) 3241-2616;;0;SC;;0
4205001;Biblioteca Pública Municipal Rui Barbosa;Av. Prefeito Adelino Mangini;49;Dionísio Cerqueira;Santa Catarina;88950-000;Brazil;(49) 3644-1167;;;0;SC;;0
4205100;Biblioteca Pública Municipal João Rizzieri;Estrada Geral;s/n;Dona Emma;Santa Catarina;89155-000;Brazil;(47) 3364-0196;;;0;SC;;0
4205100;Biblioteca Pública Municipal Rui Barbosa;Rua Alberto Koglin;3651;Dona Emma;Santa Catarina;89155-000;Brazil;(47) 3364-0196;;;0;SC;;0
4205159;Biblioteca Pública Municipal Doutor Pedrinho;Rua Brasília;175;Doutor Pedrinho;Santa Catarina;89126-000;Brazil;(87) 3388-0625;;;0;SC;;0
4205191;Biblioteca Pública Municipal;Rodovia SC 448;s/n;Ermo;Santa Catarina;88935-000;Brazil;(48) 3546-0098;;;0;SC;;0
4205209;Biblioteca Pública Municipal Professora Stela Nair Provensi Stürmer;Rua Nereu Ramos;204;Erval Velho;Santa Catarina;89613-000;Brazil;(49) 3542-1726;(49) 3542-1351;;0;SC;;0
4205308;Biblioteca Pública Municipal Frei Bruno Linden;Rua 3 de Maio;170;Faxinal dos Guedes;Santa Catarina;89694-000;Brazil;(40) 3436-1480;;;0;SC;;0
4205357;Biblioteca Pública Municipal Dulce Marina Pitol;Rua Terezinha Cervieri;514;Flor do Sertão;Santa Catarina;89878-000;Brazil;(49) 3668-0066;(49) 3668-0066;;0;SC;;0
4205407;Biblioteca Pública Municipal Casa da Memória;Rua Padre Miguelinho;58;Florianópolis;Santa Catarina;88010-500;Brazil;(48) 3333-1322;(48) 3333-1322;;0;SC;;0
4205407;Biblioteca Pública Municipal Professor Barreiros Filho;Rua João Evangelista da Costa;1160;Florianópolis;Santa Catarina;88090-410;Brazil;(48) 3271-7914;(48) 3271-7914;;0;SC;;0;;
4205431;Biblioteca Pública Hélio Antônio Faresin;Av. Getúlio Vargas;s/n;Formosa do Sul;Santa Catarina;89859-000;Brazil;(49) 3343-0040;;;0;SC;;0;;
4205456;Biblioteca Virtual e Digital Irmã Norberta;Av. 25 de Julho;2365;Forquilhinha;Santa Catarina;88850-000;Brazil;(48) 3463-1215;(48) 3463-1215;;0;SC;;0;;
4205506;Biblioteca Pública Municipal de Fraiburgo;Rua Cruz e Souza;100;Fraiburgo;Santa Catarina;89580-000;Brazil;(49) 3256-3000;(49) 3256-3042;;0;SC;;0;;
4205555;Biblioteca Pública Municipal João Maria de Oliveira;Rua Antônio Joaquim Palhano;s/n;Frei Rogério;Santa Catarina;89530-000;Brazil;(49) 3257-0000;(49) 3257-0000;;0;SC;;0;;
4205605;Biblioteca Pública Municipal de Galvão;Rua Vital Brasil;140;Galvão;Santa Catarina;89839-000;Brazil;(49) 3421-1197;;;0;SC;;0;;
4205704;Biblioteca Pública Municipal de Garopaba;Rua João Nicomedes Lentz;1351;Garopaba;Santa Catarina;88495-000;Brazil;(48) 3254-3667;(48) 3254-3667;;0;SC;;0;;
4205803;Biblioteca Pública Municipal Cruz e Souza;Av. Celso Ramos;1447;Garuva;Santa Catarina;89248-000;Brazil;(47) 3445-4037;;;0;SC;;0;;
4205902;Biblioteca Pública Municipal Dom Daniel Hostin;Av. Coronel Aristiliano Ramos;453;Gaspar;Santa Catarina;08911-097;Brazil;(47) 3332-5156;;;0;SC;;0;;
4206009;Biblioteca Municipal P Alice Maria Roque;Av. Ganchos do Meio;699;Governador Celso Ramos;Santa Catarina;88190-000;Brazil;(48) 3262-2532;(48) 3262-2532;;0;SC;;0;;
4206108;Biblioteca Pública Municipal de Grão Pará;Rua Álvaro de Oliveira Souza;s/n;Grão Pará;Santa Catarina;88890-000;Brazil;(48) 8422-8482;(48) 3463-2436;;0;SC;;0;;
4206306;Biblioteca Pública Municipal Henrique Dirschnabel;Rua José Dirschnabel;15;Guabiruba;Santa Catarina;88360-000;Brazil;(47) 3354-2341;(47) 3354-0141;;0;SC;;0;;
4206405;Biblioteca Pública Municipal José de Alencar;Rua Ademar de Barros;105;Guaraciaba;Santa Catarina;89920-970;Brazil;(49) 3645-0122;;;0;SC;;0;;
4206504;Biblioteca Pública Municipal Professora Maria Iva Cabral da Luz;Rua Ivo Norberg;10;Guaramirim;Santa Catarina;89270-000;Brazil;(47) 3373-4949;;;0;SC;;0;;-49
4206603;Biblioteca Pública Municipal Rui Barbosa;Rua Governador Jorge Lacerda;s/n;Guarujá do Sul;Santa Catarina;89940-000;Brazil;(49) 3642-0286;(49) 3642-0286;;0;SC;;0;;
4206652;Biblioteca Pública Municipal Portal do Conhecimento;Rua Dante Trave;s/n;Guatambú;Santa Catarina;89817-000;Brazil;(49) 3336-0295;;;0;SC;;0;;
4206702;Biblioteca Pública Municipal de Herval do Oeste;Rua Nereu Gomes;86;Herval d'Oeste;Santa Catarina;89610-000;Brazil;(49) 3554-5055;;;0;SC;;0
4206751;Biblioteca Pública Municipal Portal do Conhecimento de Ibiam;Rua Maria Rita Gomes de Oliveira;s/n;Ibiam;Santa Catarina;89652-000;Brazil;(49) 3534-0045;(49) 3534-0045;;0;SC;;0
4206801;Biblioteca Pública Municipal Castro Alves;Rua Dom Pedro II;133;Ibicaré;Santa Catarina;89640-000;Brazil;(49) 3538-0222;(49) 3538-0222;;0;SC;;0
4206900;Biblioteca Pública Municipal de Ibirama;Pç. dos Bandeirantes;s/n;Ibirama;Santa Catarina;89140-000;Brazil;(47) 3357-8500;(47) 3357-8501;;0;SC;;0
4207007;Biblioteca Pública Municipal Cruz e Sousa;Rua São Donato;93;Içara;Santa Catarina;88820-000;Brazil;(48) 3432-3567;;;0;SC;;0
4207007;Biblioteca Pública Municipal Raquel de Queiroz;Rua da Matriz;s/n;Içara;Santa Catarina;88820-000;Brazil;(48) 3432-5847;(48) 9934-1346;;0;SC;;0
4207106;Biblioteca Pública Municipal Alice Francisco Bittencourt;Rua Souto Vargas;s/n;Ilhota;Santa Catarina;88320-000;Brazil;(47) 3343-7475;(47) 3343-8800;;0;SC;;0
4207205;Biblioteca Pública Municipal Jornalista Jerônimo F. Coelho;Rua Nereu Ramos;s/n;Imaruí;Santa Catarina;88770-000;Brazil;(48) 3643-0338;(48) 3643-0338;;0;SC;;0
4207304;Biblioteca Pública Municipal Itamar Luiz da Costa;Rua Nereu Ramos;276;Imbituba;Santa Catarina;88780-000;Brazil;(48) 3255-2121;;;0;SC;;0
4207403;Biblioteca Pública Municipal;Av. Bernardino de Andrade;158;Imbuia;Santa Catarina;88440-000;Brazil;(47) 3557-1115;(47) 3557-1103;;0;SC;;0
4207502;Biblioteca Pública Municipal Cruz e Souza;Rua Doutor Blumenau;5;Indaial;Santa Catarina;89130-000;Brazil;(47) 3333-1964;(47) 3333-1964;;0;SC;;0
4207577;Biblioteca Pública Municipal Professor Álvaro Antônio Maurina;Rua João Rech;633;Iomerê;Santa Catarina;89558-000;Brazil;(49) 3539-1245;(49) 3539-1051;;0;SC;;0
4207601;Biblioteca Pública Municipal Castro Alves;Rua Edmundo Wolfart;814;Ipira;Santa Catarina;89669-000;Brazil;;;;0;SC;;0
4207650;Biblioteca Pública Municipal de Iporã do Oeste;Rua 7 de Setembro;875;Iporã do Oeste;Santa Catarina;89899-000;Brazil;(49) 3634-1301;;;0;SC;;0
4207684;Biblioteca Pública Municipal Paulo Freire de Ipuaçu;Rua Machado;400;Ipuaçu;Santa Catarina;89832-000;Brazil;(49) 3449-0322;;;0;SC;;0
4207700;Biblioteca Pública Municipal Érico Veríssimo;Rua Bento Gonçalves;s/n;Ipumirim;Santa Catarina;89790-000;Brazil;(49) 3438-1111;(49) 3438-1111;;0;SC;;0
4207759;Biblioteca Pública Municipal Machado de Assis;Rua Dona Paulina;s/n;Iraceminha;Santa Catarina;89890-000;Brazil;(45) 3665-1122;;;0;SC;;0;
4207809;Biblioteca Pública Municipal Dom Daniel Hostin;Av. Governador Ivo Silveira;s/n;Irani;Santa Catarina;89680-000;Brazil;(49) 3432-0943;;;0;SC;;0;
4207858;Biblioteca Pública Municipal de Irati;Rua João Beux Sobrinho;s/n;Irati;Santa Catarina;89856-000;Brazil;;;;0;SC;;0;
4207908;Biblioteca Pública Municipal Rui Barbosa;Av. 22 de Julho;111;Irineópolis;Santa Catarina;89440-000;Brazil;(47) 3625-1115;;;0;SC;;0;
4208005;Biblioteca Pública Municipal de Itá;Rua Tancredo Neves;418;Itá;Santa Catarina;78760-970;Brazil;(49) 3458-1088;;;0;SC;;0;
4208104;Biblioteca Pública Municipal Governador Jorge Lacerda;Rua João Pessoa;211;Itaiópolis;Santa Catarina;89340-000;Brazil;(47) 3652-1007;;;0;SC;;0;
4208203;Biblioteca Pública Municipal Norberto Cândido Silveira Júnior;Rua Heitor Liberato;1100;Itajaí;Santa Catarina;88304-104;Brazil;(47) 3348-3322;(47) 3348-0047;;0;SC;;0;
4208302;Biblioteca Pública Municipal Tancredo Neves;Av. Nereu Ramos;1355;Itapema;Santa Catarina;88220-000;Brazil;(47) 3368-1844;(47) 3368-1844;;0;SC;;0;
4208401;Biblioteca Pública Municipal Rui Barbosa;Rua Santo Antônio;112;Itapiranga;Santa Catarina;89896-000;Brazil;(49) 3677-0885;(49) 3677-0011;;0;SC;;0;
4208450;Biblioteca Pública Municipal de Itapoá;Av. Brasil;2557;Itapoá;Santa Catarina;89249-970;Brazil;(47) 3443-6723;;;0;SC;;0;
4208500;Biblioteca Pública Municipal Doutor Jorge Lacerda;Rua Adão Sens;s/n;Ituporanga;Santa Catarina;88400-000;Brazil;(47) 3533-3732;(47) 3533-1211;;0;SC;;0;
4208609;Biblioteca Pública Municipal Rui Barbosa;Rua Ângelo Poyer;320;Jaborá;Santa Catarina;89677-000;Brazil;(49) 3526-2025;(49) 3526-2019;;0;SC;;0;
4208708;Biblioteca Pública Municipal Doutor Pedro Coelho;Rua Governador Celso Ramos;s/n;Jacinto Machado;Santa Catarina;88950-000;Brazil;(48) 3535-1732;;;0;SC;;0;-29
4208807;Biblioteca Pública Municipal Doutor Nereu Ramos;Rua Ernesto Lacombe;97;Jaguaruna;Santa Catarina;88715-000;Brazil;(48) 3624-1238;(48) 3624-1238;;0;SC;;0;
4208906;Biblioteca Pública Municipal Rui Barbosa;Av. Getúlio Vargas;245;Jaraguá do Sul;Santa Catarina;89251-970;Brazil;(47) 2106-8708;(47) 2106-8700;;0;SC;;0;
4208955;Biblioteca Pública Municipal de Jardinópolis;Rua das Palmeiras;s/n;Jardinópolis;Santa Catarina;89848-000;Brazil;(49) 3337-0180;;;0;SC;;0;
4209003;Biblioteca Pública Municipal Nereu Ramos;Rua Tiradentes;160;Joaçaba;Santa Catarina;89600-000;Brazil;(49) 3522-1484;(49) 3521-1510;;0;SC;;0
4209102;Biblioteca Pública Municipal Prefeito Rolf Collin;Rua Comandante Eugênio Lepper;s/n;Joinville;Santa Catarina;89239-970;Brazil;(47) 3422-7000;(47) 3422-7000;;0;SC;;0
4209151;Biblioteca Pública Municipal Giovani Fusinato;Av. 26 de Abril;s/n;José Boiteux;Santa Catarina;89145-000;Brazil;(47) 3352-7379;(47) 3352-7379;;0;SC;;0
4209177;Biblioteca Pública Municipal de Jupiá;Rua Ponta Porã;460;Jupiá;Santa Catarina;89839-000;Brazil;(49) 3341-0000;;;0;SC;;0
4209201;Biblioteca Pública Municipal Castro Alves;Rua 31 de Março;283;Lacerdópolis;Santa Catarina;89660-000;Brazil;(49) 3552-0206;(49) 3552-0206;;0;SC;;0
4209300;Biblioteca Pública Municipal Carlos Dorval Macedo;Parque Jonas Ramos;s/n;Lages;Santa Catarina;88502-224;Brazil;(49) 3223-8057;;;0;SC;;0
4209409;Biblioteca Pública Municipal Professor Romeu Ulyssea;Rua Voluntários da Pátria;101;Laguna;Santa Catarina;88990-000;Brazil;(48) 3647-2499;;;0;SC;;0
4209458;Biblioteca Pública Municipal de Lajeado Grande;Rua Amazonas;415;Lajeado Grande;Santa Catarina;89828-000;Brazil;(49) 3355-0012;(49) 3355-0012;;0;SC;;0
4209508;Biblioteca Pública Municipal Domingos Pascoal Cegalla;Rua Severino Avi;164;Laurentino;Santa Catarina;88170-000;Brazil;(47) 3546-1422;(47) 3546-1995;;0;SC;;0
4209607;Biblioteca Pública Municipal Joacy Manoel da Silva;Rua Orleans;272;Lauro Muller;Santa Catarina;88880-000;Brazil;(48) 3464-3123;(48) 3464-3123;;0;SC;;0
4209706;Biblioteca Pública Municipal Waldomiro Amarante Maia;Rua Altamiro Guimarães;s/n;Lebon Régis;Santa Catarina;89515-000;Brazil;(49) 3247-0188;(49) 3247-0188;;0;SC;;0
4209805;Biblioteca Pública Municipal Valdomiro João da Silva;Av. Adolfo Sheidt;s/n;Leoberto Leal;Santa Catarina;88445-970;Brazil;(48) 3268-1178;;;0;SC;;0
4209854;Biblioteca Pública Municipal Affonso Dalmora;Trav. Gentil Dalmora;10;Lindóia do Sul;Santa Catarina;89735-000;Brazil;(49) 3446-1199;;;0;SC;;0
4210001;Biblioteca Pública Municipal Pedro Mees;Rua Baltazar Schmidt;235;Luiz Alves;Santa Catarina;89115-000;Brazil;(47) 3377-1274;(47) 3377-1274;;0;SC;;0
4210035;Biblioteca Pública Municipal Bom Retiro;Rua Frei João;601;Luzerna;Santa Catarina;89609-000;Brazil;(49) 3523-1760;;;0;SC;;0
4210050;Biblioteca Pública Municipal;Rua Dona Maria Mendes;356;Macieira;Santa Catarina;89518-000;Brazil;(49) 3574-0140;(49) 3574-0140;;0;SC;;0
4210100;Biblioteca Pública Municipal Professor Alzira Maria do Valle;Rua Felipe Schmidt;s/n;Mafra;Santa Catarina;89300-000;Brazil;(47) 3642-1880;(47) 3642-0488;;0;SC;;0
4210209;Biblioteca Municipal;Rua Pedro Gomes;164;Major Gercino;Santa Catarina;88260-000;Brazil;(48) 3273-1103;(48) 3273-1103;;0;SC;;0
4210308;Biblioteca Pública Municipal Professora Marilza Ruthes;Trav. Otacílio Florentino de Souza;210;Major Vieira;Santa Catarina;89480-970;Brazil;(47) 3655-1258;;;0;SC;;0
4210407;Biblioteca Pública Municipal Frei Marcelo Bianchi;Av. Getúlio Vargas;s/n;Maracajá;Santa Catarina;88915-000;Brazil;(48) 3523-1111;;;0;SC;;0
4210506;Biblioteca Pública Municipal Luís Delfino;Rua Duque de Caxias;677;Maravilha;Santa Catarina;89874-000;Brazil;(49) 3664-1215;;;0;SC;;0
4210555;Biblioteca Pública Municipal de Marema;Rua Vidal Ramos;285;Marema;Santa Catarina;88860-000;Brazil;(49) 3354-0036;(49) 3354-0222;;0;SC;;0
4210605;Biblioteca Municipal Francisca Amorim Nicaretta;Rua dos Imigrantes;s/n;Massaranduba;Santa Catarina;89108-000;Brazil;(47) 3379-5118;;;0;SC;;0
4210704;Biblioteca Pública Municipal Anita Garibaldi;Rua Cruz e Sousa;50;Matos Costa;Santa Catarina;89420-000;Brazil;(49) 3572-1118;(49) 3572-1118;;0;SC;;0
4210803;Biblioteca Pública Municipal Cruz e Souza;Rua 7 de Setembro;287;Meleiro;Santa Catarina;88920-000;Brazil;(48) 3537-1964;;;0;SC;;0
4210852;Biblioteca Pública Municipal Gregório Augusto Borghesan;Rua Catarina Pereira Borghesan;s/n;Mirim Doce;Santa Catarina;89194-000;Brazil;(47) 3565-0424;(47) 3565-0022;;0;SC;;0
4210902;Biblioteca Municipal Edwin Engelbert Berger;Rua Cristovão Colombo;360;Modelo;Santa Catarina;89872-000;Brazil;(49) 3365-3167;(49) 3365-3167;;0;SC;;0
4211009;Biblioteca Pública Municipal;Rua do Porto;275;Mondaí;Santa Catarina;89893-000;Brazil;(49) 3674-1144;(49) 3674-1144;;0;SC;;0
4211058;Biblioteca Pública Municipal Lides Titon;Rua Santa Catarina  - Km 15;123;Monte Carlo;Santa Catarina;89618-000;Brazil;(49) 3546-0122;(49) 3546-0122;;0;SC;;0
4211108;Biblioteca Pública Municipal Professora Karla Beatriz Vojciekovski Grein;Rua Jorge Lacerda;1072;Monte Castelo;Santa Catarina;89380-000;Brazil;(47) 8842-1091;;;0;SC;;0
4211207;Biblioteca Pública Municipal Padre Claudino Biff;Rua Inocêncio Pagnan;s/n;Morro da Fumaça;Santa Catarina;88830-000;Brazil;(48) 3434-4103;;;0;SC;;0
4211256;Biblioteca Pública Municipal Agostinho Sacon;Rua Rui Barbosa;761;Morro Grande;Santa Catarina;88925-000;Brazil;(48) 3544-0045;;;0;SC;;0
4211306;Biblioteca Pública Municipal Cruz e Souza;Rua Vereador Osório Gonçalves Viana;128;Navegantes;Santa Catarina;88375-000;Brazil;(47) 3342-3586;(47) 3342-9500;;0;SC;;0
4211405;Biblioteca Pública Municipal Dom Jaime de Barros Câmara;Av. Francisco Ferdinando Losina;163;Nova Erechim;Santa Catarina;89865-000;Brazil;(49) 3333-0331;;;0;SC;;0
4211454;Biblioteca Pública Municipal Irmã Maria Bianchi;Av. Progresso;s/n;Nova Itaberaba;Santa Catarina;89818-000;Brazil;(49) 3327-0198;(49) 3327-0198;;0;SC;;0
4211603;Biblioteca Pública Municipal de Nova Veneza;Rua Cesare Tibaldeschi;s/n;Nova Veneza;Santa Catarina;88865-000;Brazil;(48) 3436-1744;;;0;SC;;0
4211652;Biblioteca Pública Municipal Ari Mendes;Rodovia Santa Catarina;468 - km 13;Novo Horizonte;Santa Catarina;89998-000;Brazil;(49) 3362-0024;(49) 3362-0289;;0;SC;;0
4211751;Biblioteca Pública Municipal de Otacílio Costa;Rua Vidal Ramos Júnior;157;Otacílio Costa;Santa Catarina;88540-000;Brazil;(49) 3275-1683;(49) 3275-2121;;0;SC;;0
4211801;Biblioteca Pública Municipal Prefeito Ivo Luiz Bazzo;Rua Govenador Jorge Lacerda;s/n;Ouro;Santa Catarina;89663-000;Brazil;(49) 3555-1300;(49) 3555-1300;;0;SC;;0
4211850;Biblioteca Pública Municipal João Karpinski;Rua Pedro Seralin;140;Ouro Verde;Santa Catarina;89834-000;Brazil;(49) 3443-0148;;;0;SC;;0
4211876;Biblioteca Pública Municipal de Paial;Rua Ceará;493;Paial;Santa Catarina;89765-000;Brazil;(49) 3451-0045;(49) 3451-0045;;0;SC;;0
4211892;Biblioteca Pública Municipal de Painel;Rua Caetano Vieira da Costa;71;Painel;Santa Catarina;88543-000;Brazil;(49) 3235-0034;;;0;SC;;0
4211900;Biblioteca Pública Municipal Guilherme Wiethorn Filho;Rua Prefeito Nelson Martins;s/n;Palhoça;Santa Catarina;88130-000;Brazil;(48) 3242-4381;(48) 3242-4381;;0;SC;;0
4212007;Biblioteca Pública Municipal Castro Alves;Rua Inné Vissotto;641;Palma Sola;Santa Catarina;89985-000;Brazil;(49) 3652-0182;(49) 3652-0481;;0;SC;;0
4212106;Biblioteca Pública Municipal Érico Veríssimo;Rua Rui Barbosa;14;Palmitos;Santa Catarina;89870-000;Brazil;(49) 3677-0107;(49) 3647-0107;;0;SC;;0
4212205;Biblioteca Pública Municipal Pedro Povaluck;Rua Agostinho Teixeira de Lima;126;Papanduva;Santa Catarina;89370-000;Brazil;(47) 3653-1095;;;0;SC;;0
4212239;Biblioteca Municipal Pedro Alberto Reisdorfer;Rua Alcides Zanin;s/n;Paraíso;Santa Catarina;89906-000;Brazil;(49) 3627-0077;;;0;SC;;0
4212254;Biblioteca Pública Municipal Livro Aberto;Rua José Pereira Maciel;375;Passo de Torres;Santa Catarina;88980-000;Brazil;(48) 3548-0812;;;0;SC;;0
4212270;Biblioteca Pública Municipal Passarela do Aprender;Av. Peneiral;s/n;Passos Maia;Santa Catarina;89740-000;Brazil;(49) 3437-0122;;;0;SC;;0
4212304;Biblioteca Pública Municipal Bertolo Ernesto dos Santos;Rua Florianópolis;s/n;Paulo Lopes;Santa Catarina;88490-000;Brazil;(48) 3253-0452;;;0;SC;;0
4212403;Biblioteca Pública Municipal Professora Tereza Marcellos Soares;Av. Arcanjo São Gabriel;88;Pedras Grandes;Santa Catarina;88720-000;Brazil;(48) 3659-0145;;;0;SC;;0
4212502;Biblioteca Pública Municipal Professora Benavenute Flores de Souza;Rua José João Batista;s/n;Penha;Santa Catarina;88385-970;Brazil;(47) 3345-0200;;;0;SC;;0
4212601;Biblioteca Pública Municipal Presidente Médici;Rua Frei Bonifácio;63;Peritiba;Santa Catarina;89750-000;Brazil;(49) 3453-1319;;;0;SC;;0
4212700;Biblioteca Pública Municipal Horácio Coelho;Rua Germano Scheist;s/n;Petrolândia;Santa Catarina;88430-000;Brazil;(47) 3536-1151;(47) 3536-1151;;0;SC;;0
4212908;Biblioteca Pública Municipal de Pinhalzinho;Rua Santo Antônio;221;Pinhalzinho;Santa Catarina;89870-000;Brazil;(49) 3366-2471;;;0;SC;;0
4213005;Biblioteca Pública Municipal Emílio Garrastazu Médici;Rua Oclides Benedito Scortegagna;66;Pinheiro Preto;Santa Catarina;89570-000;Brazil;(49) 3562-1316;(49) 3562-1316;;0;SC;;0
4213104;Biblioteca Pública Municipal Amélia Poletto Hepp;Rua Boa Vista;264;Piratuba;Santa Catarina;89667-000;Brazil;(49) 3553-0856;(49) 3553-0856;;0;SC;;0
4213153;Biblioteca Pública Municipal Portal do Saber;Rua Presidente Kennedy;s/n;Planalto Alegre;Santa Catarina;89832-000;Brazil;(49) 3335-0267;;;0;SC;;0
4213203;Biblioteca Pública Municipal Marechal Humberto de Alencar Castello Branco;Rua 15 de Novembro;525;Pomerode;Santa Catarina;89107-000;Brazil;(47) 3387-7225;;;0;SC;;0
